"Batch.Order.ID","Market.Name","Stock.Name","Order.Type","Price","Quantity","Created.At","Quantity.Filled","GJP.User.ID"
2391,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a life sentence","buy",60,100,"8/20/14 16:04",81,8506
2392,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a life sentence","sell",90,100,"8/20/14 16:05",0,8506
2393,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a death sentence","buy",10,100,"8/20/14 16:05",0,8506
2394,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a death sentence","sell",90,100,"8/20/14 16:05",0,8506
2401,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",60,200,"8/20/14 16:10",0,8647
2402,"1410 - Will an independence referendum *pass in Scotland?","Yes","buy",10,50,"8/20/14 16:11",50,8647
2404,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",20,100,"8/20/14 16:11",0,8647
2405,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",25,50,"8/20/14 16:12",50,8647
2408,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",10,100,"8/20/14 16:17",0,1141
2435,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",99,1,"8/20/14 16:26",0,3037
2436,"1410 - Will an independence referendum *pass in Scotland?","Yes","buy",90,10,"8/20/14 16:26",10,3037
2437,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",90,100,"8/20/14 16:26",0,8420
2452,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",55,100,"8/20/14 16:30",100,13734
2473,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",10,1,"8/20/14 16:36",0,3037
2474,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","sell",50,1,"8/20/14 16:36",0,3037
2477,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea does not agree to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",15,1,"8/20/14 16:36",0,3037
2479,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea does not agree to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","sell",65,1,"8/20/14 16:37",0,3037
2488,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",40,20,"8/20/14 16:38",0,317
2523,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",25,7,"8/20/14 16:51",7,8365
2533,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",30,100,"8/20/14 16:55",0,8365
2537,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",60,100,"8/20/14 16:55",0,8365
2547,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",99,1,"8/20/14 16:57",0,9006
2549,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","sell",50,25,"8/20/14 16:58",0,8365
2550,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",1,1,"8/20/14 16:58",1,9006
2555,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",99,5,"8/20/14 16:58",5,9006
2562,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",5,100,"8/20/14 17:02",0,958
2564,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",15,50,"8/20/14 17:04",0,317
2571,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",30,25,"8/20/14 17:06",0,6515
2573,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",40,25,"8/20/14 17:07",0,6515
2575,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",50,50,"8/20/14 17:07",0,6515
2581,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",10,100,"8/20/14 17:09",0,6515
2583,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",59,50,"8/20/14 17:09",0,15560
2585,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",30,25,"8/20/14 17:10",0,6515
2586,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",11,50,"8/20/14 17:10",50,15691
2587,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",40,50,"8/20/14 17:10",0,6515
2591,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",46,7,"8/20/14 17:12",7,15691
2592,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",5,50,"8/20/14 17:12",50,13734
2593,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",8,100,"8/20/14 17:12",100,15560
2597,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",10,30,"8/20/14 17:13",0,15560
2598,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",92,20,"8/20/14 17:13",20,15691
2606,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",70,50,"8/20/14 17:15",0,15560
2607,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Abdullah Abdullah","sell",15,30,"8/20/14 17:15",21,15560
2616,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",6,3,"8/20/14 17:16",0,15691
2622,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",1,10,"8/20/14 17:18",0,3037
2623,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",10,10,"8/20/14 17:19",10,3037
2627,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",15,200,"8/20/14 17:20",200,3037
2629,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",16,100,"8/20/14 17:20",0,3037
2630,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",70,10,"8/20/14 17:21",0,3037
2631,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",10,10,"8/20/14 17:21",0,3037
2632,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",80,60,"8/20/14 17:21",0,13734
2633,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","buy",3,10,"8/20/14 17:22",0,3037
2634,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","sell",40,10,"8/20/14 17:22",0,3037
2635,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","sell",30,5,"8/20/14 17:22",0,3037
2636,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","sell",70,100,"8/20/14 17:22",0,3037
2638,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","buy",2,100,"8/20/14 17:23",0,3037
2640,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",8,25,"8/20/14 17:23",0,9075
2643,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",17,30,"8/20/14 17:24",0,9075
2651,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",50,75,"8/20/14 17:27",75,15560
2654,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",69,75,"8/20/14 17:27",0,15560
2656,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",40,40,"8/20/14 17:28",0,13807
2657,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",10,55,"8/20/14 17:28",0,13734
2658,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",60,40,"8/20/14 17:28",40,13807
2668,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",15,10,"8/20/14 17:30",10,15560
2670,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",30,10,"8/20/14 17:30",10,15560
2671,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea does not agree to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",10,10,"8/20/14 17:30",0,15560
2681,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",5,50,"8/20/14 17:32",23,13734
2685,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",70,100,"8/20/14 17:33",0,8365
2687,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",60,80,"8/20/14 17:34",0,13734
2704,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",31,60,"8/20/14 17:40",0,15560
2721,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",80,100,"8/20/14 17:49",0,5562
2723,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",4,50,"8/20/14 17:51",50,15691
2725,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",2,50,"8/20/14 17:51",50,15691
2728,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",1,10,"8/20/14 17:53",10,15691
2729,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",95,50,"8/20/14 17:54",0,13807
2730,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",4,20,"8/20/14 17:54",20,15691
2732,"1410 - Will an independence referendum *pass in Scotland?","Yes","buy",65,50,"8/20/14 17:54",50,13807
2734,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",22,20,"8/20/14 17:55",20,15691
2739,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",1,50,"8/20/14 17:56",0,10150
2741,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",10,50,"8/20/14 17:57",0,10150
2744,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",6,50,"8/20/14 17:58",0,13272
2746,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","Some other outcome","sell",5,50,"8/20/14 17:59",50,10150
2761,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",35,30,"8/20/14 18:02",30,15691
2765,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",45,10,"8/20/14 18:03",0,15691
2766,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",30,10,"8/20/14 18:03",10,15691
2778,"1410 - Will an independence referendum *pass in Scotland?","Yes","buy",4,500,"8/20/14 18:06",0,13272
2781,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",15,20,"8/20/14 18:07",0,13272
2783,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",35,20,"8/20/14 18:07",0,14713
2789,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",50,50,"8/20/14 18:11",0,5562
2790,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",40,20,"8/20/14 18:11",0,5562
2792,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","sell",40,20,"8/20/14 18:11",0,14713
2794,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","sell",20,20,"8/20/14 18:12",0,13272
2796,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","buy",3,100,"8/20/14 18:14",0,13272
2801,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",25,20,"8/20/14 18:16",20,1281
2803,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",45,15,"8/20/14 18:16",0,8503
2804,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",50,5,"8/20/14 18:16",0,8503
2807,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",35,20,"8/20/14 18:17",0,13272
2810,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",25,100,"8/20/14 18:19",0,15296
2814,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",50,40,"8/20/14 18:20",40,13272
2817,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",35,5,"8/20/14 18:23",0,8503
2819,"1410 - Will an independence referendum *pass in Scotland?","Yes","buy",10,15,"8/20/14 18:23",15,8503
2820,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",65,20,"8/20/14 18:23",20,14713
2821,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",50,20,"8/20/14 18:23",0,8503
2826,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",20,10,"8/20/14 18:27",0,8503
2828,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",10,20,"8/20/14 18:29",0,8503
2840,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",55,10,"8/20/14 18:35",0,8503
2841,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",60,40,"8/20/14 18:35",0,5562
2843,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",60,5,"8/20/14 18:36",0,8503
2844,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",70,80,"8/20/14 18:36",0,5562
2845,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",5,100,"8/20/14 18:36",0,5562
2847,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","sell",85,10,"8/20/14 18:36",0,8503
2848,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",12,50,"8/20/14 18:36",0,5562
2850,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",20,20,"8/20/14 18:36",0,5562
2851,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Abdullah Abdullah","buy",15,10,"8/20/14 18:36",0,8503
2852,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",20,20,"8/20/14 18:37",0,5562
2856,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Abdullah Abdullah","sell",40,10,"8/20/14 18:37",0,8503
2868,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","sell",96,100,"8/20/14 18:39",0,5562
2871,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",40,100,"8/20/14 18:40",0,15296
2878,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",90,100,"8/20/14 18:42",0,5562
2881,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",50,20,"8/20/14 18:42",0,5562
2882,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",3,100,"8/20/14 18:42",0,5562
2885,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",12,200,"8/20/14 18:43",0,4080
2899,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",45,100,"8/20/14 18:48",0,4080
2901,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",10,100,"8/20/14 18:48",0,13807
2913,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",75,100,"8/20/14 18:52",0,15296
2950,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","buy",4,1000,"8/20/14 19:00",91,15296
2952,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",50,10,"8/20/14 19:01",0,3926
2953,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",10,100,"8/20/14 19:01",0,13465
2955,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",90,100,"8/20/14 19:01",0,13465
2961,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",70,34,"8/20/14 19:04",0,13465
2962,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",50,10,"8/20/14 19:04",10,1281
2968,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","buy",10,50,"8/20/14 19:06",0,1281
2972,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",30,10,"8/20/14 19:07",10,3926
2973,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",45,10,"8/20/14 19:07",10,3926
2975,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","sell",15,10,"8/20/14 19:08",10,3926
2978,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",5,10,"8/20/14 19:08",10,1281
2979,"1415 - Will there be a **lethal confrontation involving Russian **national military forces in Ukraine **before 1 October 2014?","Yes","buy",15,10,"8/20/14 19:09",0,3926
2982,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",65,100,"8/20/14 19:09",0,15296
2985,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",25,20,"8/20/14 19:10",20,1281
2987,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea does not agree to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",10,50,"8/20/14 19:11",50,1281
2995,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","sell",60,100,"8/20/14 19:12",0,15296
2997,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",30,25,"8/20/14 19:13",0,1281
3006,"1411 - Will North Korea test a *long-range missile **before 1 June 2015?","If South Korea agrees to deploy the U.S. military's Terminal High-Altitude Area Defense (THAAD) missile defense system","buy",30,10,"8/20/14 19:15",10,3926
3011,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a death sentence","sell",5,50,"8/20/14 19:17",50,13734
3019,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",81,13,"8/20/14 19:19",0,13465
3021,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","sell",15,20,"8/20/14 19:20",20,3926
3024,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a life sentence","buy",30,20,"8/20/14 19:21",0,3926
3026,"1360 - What will be the outcome of Mohammed Morsi's trial on the charge of espionage?","A guilty verdict and a sentence less than life","buy",9,40,"8/20/14 19:22",0,3926
3027,"1413 - Will the Kurdistan Regional Government *hold a referendum on national independence **before 1 January 2015?","Yes","sell",30,20,"8/20/14 19:22",20,13734
3029,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",60,50,"8/20/14 19:23",0,3926
3030,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",80,20,"8/20/14 19:23",20,3926
3031,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","sell",60,20,"8/20/14 19:25",0,3926
3035,"1394 - Before 31 December 2014, will China *seize control of Second Thomas Shoal?","Yes","buy",4,500,"8/20/14 19:27",0,15296
3038,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",50,100,"8/20/14 19:28",0,15296
3059,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",55,100,"8/20/14 19:40",100,9860
3064,"1410 - Will an independence referendum *pass in Scotland?","Yes","buy",10,1,"8/20/14 19:42",1,3288
3068,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",50,1,"8/20/14 19:43",0,3288
3069,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",70,1,"8/20/14 19:43",0,3288
3071,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",90,1,"8/20/14 19:43",0,3288
3103,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",70,100,"8/20/14 19:51",100,4080
3104,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",15,75,"8/20/14 19:51",0,9860
3116,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Abdullah Abdullah","sell",10,10,"8/20/14 19:57",10,8872
3117,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",50,1,"8/20/14 19:57",0,3288
3120,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",90,10,"8/20/14 19:57",0,8872
3121,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",30,1,"8/20/14 19:57",0,3288
3123,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","buy",10,1,"8/20/14 19:57",0,3288
3124,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",70,1,"8/20/14 19:58",0,3288
3125,"1414 - On 15 September 2014, will the Arctic sea ice extent be less than that of 15 September 2013?","Yes","sell",90,1,"8/20/14 19:58",0,3288
3128,"1410 - Will an independence referendum *pass in Scotland?","Yes","sell",25,10,"8/20/14 19:59",0,8872
3138,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",10,1,"8/20/14 20:01",0,3288
3141,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",30,1,"8/20/14 20:02",0,3288
3142,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",50,1,"8/20/14 20:02",0,3288
3144,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",70,1,"8/20/14 20:02",0,3288
3146,"1399 - Will a referendum on Quebec's affiliation with Canada be held before 31 December 2014?","If Parti Quebecois does not hold a majority of seats in the Quebec provincial legislature beforehand","sell",90,1,"8/20/14 20:02",0,3288
3161,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",15,20,"8/20/14 20:04",0,1903
3163,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",10,40,"8/20/14 20:04",0,1903
3164,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","buy",5,80,"8/20/14 20:04",0,1903
3166,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",50,20,"8/20/14 20:04",0,1903
3168,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",60,30,"8/20/14 20:05",0,1903
3169,"1412 - Will the TOPIX Index close at or below 1200.00 **between 20 August 2014 and 31 October 2014?","Yes","sell",75,50,"8/20/14 20:05",0,1903
3179,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",94,100,"8/20/14 20:07",0,436
3182,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",89,100,"8/20/14 20:07",0,436
3185,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",84,100,"8/20/14 20:08",0,436
3189,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Abdullah Abdullah","buy",10,1,"8/20/14 20:09",0,3288
3190,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","buy",10,1,"8/20/14 20:09",0,3288
3192,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Abdullah Abdullah","sell",90,1,"8/20/14 20:09",0,3288
3194,"1383 - Who will win the April 2014 presidential elections in Afghanistan?","Ashraf Ghani","sell",90,1,"8/20/14 20:09",0,3288
3205,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",79,50,"8/20/14 20:13",0,436
3207,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",74,50,"8/20/14 20:14",0,436
3208,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",10,1,"8/20/14 20:14",0,3288
3209,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",30,1,"8/20/14 20:14",0,3288
3210,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",50,1,"8/20/14 20:14",0,3288
3211,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",70,1,"8/20/14 20:14",0,3288
3212,"1244 - Will India and/or Brazil become a permanent member of the U.N. Security Council before 1 March 2015?","Yes","sell",69,50,"8/20/14 20:14",0,436
3215,"1409 - Will a runoff be required in Brazil's 2014 presidential election?","Yes","buy",90,1,"8/20/14 20:15",1,3288
