"Batch.Order.ID","Market.Name","Stock.Name","Order.Type","Price","Quantity","Created.At","Quantity.Filled","GJP.Team.ID","GJP.User.ID"
8467,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",50,100,"9/24/14 11:05",0,6,22058
8468,"1439 - By how much will Brazil's *economy grow in 2014?","Less than .3%","sell",25,50,"9/24/14 11:05",0,6,22058
8472,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","sell",50,10,"9/24/14 11:06",0,22,8620
8477,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","sell",85,50,"9/24/14 11:08",0,23,22140
8479,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",20,100,"9/24/14 11:08",0,23,22140
8482,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",25,80,"9/24/14 11:08",0,23,22140
8486,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",30,70,"9/24/14 11:09",0,23,22140
8489,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",38,60,"9/24/14 11:09",0,23,22140
8491,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",45,20,"9/24/14 11:09",0,23,22140
8492,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",51,10,"9/24/14 11:09",0,23,22140
8496,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","sell",80,25,"9/24/14 11:10",25,23,22140
8502,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",75,50,"9/24/14 11:13",0,21,22046
8543,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",50,35,"9/24/14 11:32",0,23,22140
8545,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",62,60,"9/24/14 11:33",0,23,22140
8546,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",35,75,"9/24/14 11:33",0,26,14240
8548,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","buy",16,20,"9/24/14 11:33",0,23,22140
8550,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","buy",12,40,"9/24/14 11:33",0,23,22140
8551,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","buy",9,50,"9/24/14 11:34",0,23,22140
8552,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","buy",5,100,"9/24/14 11:34",0,23,22140
8581,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",40,100,"9/24/14 11:56",0,21,22046
8603,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","sell",60,10,"9/24/14 12:07",10,11,22127
8606,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",40,10,"9/24/14 12:08",0,11,22127
8620,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",20,10,"9/24/14 12:15",0,30,21958
8643,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",60,10,"9/24/14 12:33",0,10,8514
8644,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",70,50,"9/24/14 12:34",0,10,8514
8665,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",33,10,"9/24/14 12:47",0,30,21958
8666,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",80,25,"9/24/14 12:54",23,20,9258
8668,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",35,10,"9/24/14 13:02",0,3,22147
8669,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",40,5,"9/24/14 13:03",0,9,3816
8670,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","**Between 1 December 2014 and 31 January 2015","buy",15,5,"9/24/14 13:04",0,3,22147
8671,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",30,10,"9/24/14 13:05",0,3,22147
8672,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",30,10,"9/24/14 13:06",0,15,22013
8676,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",60,10,"9/24/14 13:08",0,2,3011
8682,"1439 - By how much will Brazil's *economy grow in 2014?","More than .6%","sell",25,5,"9/24/14 13:09",5,9,3816
8683,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","**Before 1 December 2014","sell",30,5,"9/24/14 13:09",0,9,3816
8684,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","sell",30,5,"9/24/14 13:09",5,9,3816
8697,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",10,10,"9/24/14 13:33",0,26,21918
8737,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",50,10,"9/24/14 13:58",0,9,21975
8738,"1439 - By how much will Brazil's *economy grow in 2014?","More than .6%","buy",39,10,"9/24/14 14:04",0,7,6149
8756,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",25,100,"9/24/14 14:43",0,5,9824
8757,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",20,50,"9/24/14 14:43",0,3,22082
8761,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",70,10,"9/24/14 14:46",0,11,24173
8763,"1439 - By how much will Brazil's *economy grow in 2014?","Less than .3%","buy",50,10,"9/24/14 14:48",0,11,24173
8766,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",40,10,"9/24/14 14:50",6,3,22082
8819,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",35,100,"9/24/14 15:12",0,9,22090
8821,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",52,100,"9/24/14 15:12",0,9,22090
8824,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",20,200,"9/24/14 15:15",0,9,22090
8825,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",38,100,"9/24/14 15:15",0,9,22090
8826,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",52,100,"9/24/14 15:15",0,9,22090
8827,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","buy",40,20,"9/24/14 15:18",20,3,22082
8837,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",35,50,"9/24/14 15:27",0,13,3834
8839,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","buy",60,25,"9/24/14 15:28",25,13,3834
8840,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",40,30,"9/24/14 15:29",0,13,3834
8851,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",40,10,"9/24/14 15:43",0,11,3881
8852,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","**Between 1 April and 31 May 2015","buy",25,1,"9/24/14 15:44",0,11,3881
8853,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","**Before 1 December 2014","sell",15,5,"9/24/14 15:44",0,11,3881
8854,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",25,10,"9/24/14 15:44",0,11,3881
8863,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",48,100,"9/24/14 15:59",0,2,9741
8864,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","buy",20,10,"9/24/14 16:02",0,2,9741
8866,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",10,20,"9/24/14 16:04",0,2,9741
8871,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","sell",10,50,"9/24/14 16:09",50,2,9741
8873,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","sell",20,20,"9/24/14 16:11",20,2,9741
8877,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",65,50,"9/24/14 16:20",0,22,22200
8901,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",60,10,"9/24/14 16:49",0,13,22096
8902,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",60,10,"9/24/14 16:52",0,13,22096
8904,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","buy",70,15,"9/24/14 16:55",15,8,22060
8905,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","**Before 1 December 2014","sell",1,20,"9/24/14 16:55",0,13,22096
8906,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","buy",50,10,"9/24/14 16:56",0,13,22096
8909,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","buy",50,10,"9/24/14 17:05",0,8,22060
8910,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",75,25,"9/24/14 17:06",0,3,22176
8911,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","sell",25,25,"9/24/14 17:08",25,3,22176
8912,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","sell",20,10,"9/24/14 17:08",10,8,22060
8913,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","buy",50,25,"9/24/14 17:09",25,3,22176
8914,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",70,15,"9/24/14 17:10",0,8,22060
8916,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",70,15,"9/24/14 17:11",0,8,22060
8917,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",50,25,"9/24/14 17:11",0,3,22176
8919,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","**Between 1 February and 31 March 2015","buy",18,50,"9/24/14 17:13",0,26,14240
8921,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",70,25,"9/24/14 17:13",0,3,22176
8928,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",38,100,"9/24/14 17:18",0,26,14240
8929,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","sell",5,25,"9/24/14 17:18",25,13,22096
8931,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",10,15,"9/24/14 17:21",15,13,22096
8939,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",25,5,"9/24/14 17:35",0,8,9627
8941,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","buy",25,5,"9/24/14 17:36",0,8,9627
8949,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",10,5,"9/24/14 17:48",0,19,21988
8950,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",15,5,"9/24/14 17:48",0,19,21988
8951,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",20,5,"9/24/14 17:49",0,19,21988
8952,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",30,10,"9/24/14 17:50",0,19,21988
8953,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",40,10,"9/24/14 17:50",0,19,21988
8955,"1439 - By how much will Brazil's *economy grow in 2014?","Less than .3%","buy",20,10,"9/24/14 17:51",0,19,21988
8957,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",65,40,"9/24/14 17:53",0,20,22045
8959,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",80,10,"9/24/14 17:58",9,12,22158
8960,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","sell",30,20,"9/24/14 17:58",8,20,22045
8964,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","buy",50,10,"9/24/14 18:00",0,12,22158
8967,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","buy",40,10,"9/24/14 18:02",10,12,22158
8979,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",50,10,"9/24/14 18:05",0,12,22158
8980,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",60,10,"9/24/14 18:07",0,12,22158
9032,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",20,25,"9/24/14 18:51",0,3,22027
9058,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",40,20,"9/24/14 19:08",0,9,22062
9063,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",40,20,"9/24/14 19:10",0,9,22062
9069,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",15,30,"9/24/14 19:18",0,8,22088
9071,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",50,10,"9/24/14 19:18",0,9,22062
9089,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","buy",20,10,"9/24/14 19:31",0,20,22074
9091,"1439 - By how much will Brazil's *economy grow in 2014?","Less than .3%","buy",10,100,"9/24/14 19:31",0,25,8466
9092,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","buy",50,10,"9/24/14 19:32",10,11,22127
9094,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",50,100,"9/24/14 19:32",0,20,22074
9095,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","sell",60,10,"9/24/14 19:32",0,11,22127
9097,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","sell",80,50,"9/24/14 19:34",50,25,8466
9098,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",60,20,"9/24/14 19:34",0,20,22074
9101,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",80,50,"9/24/14 19:35",46,20,22074
9103,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",10,10,"9/24/14 19:36",10,26,21954
9106,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",10,10,"9/24/14 19:38",0,26,21954
9108,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","sell",30,20,"9/24/14 19:38",7,20,22074
9110,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",70,10,"9/24/14 19:41",0,11,22127
9111,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","sell",50,50,"9/24/14 19:41",50,17,22041
9113,"1439 - By how much will Brazil's *economy grow in 2014?","More than .6%","buy",50,100,"9/24/14 19:42",30,29,24184
9114,"1439 - By how much will Brazil's *economy grow in 2014?","More than .6%","sell",75,100,"9/24/14 19:42",0,29,24184
9115,"1439 - By how much will Brazil's *economy grow in 2014?","Less than .3%","buy",40,5,"9/24/14 19:42",0,11,22127
9116,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",50,100,"9/24/14 19:42",0,29,24184
9118,"1439 - By how much will Brazil's *economy grow in 2014?","More than .6%","sell",60,10,"9/24/14 19:43",0,11,22127
9119,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","**Between 1 February and 31 March 2015","buy",50,10,"9/24/14 19:44",0,20,22074
9120,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","buy",60,10,"9/24/14 19:45",10,11,22127
9121,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","sell",65,10,"9/24/14 19:45",0,11,22127
9123,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",60,300,"9/24/14 19:46",0,15,4658
9135,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","sell",55,75,"9/24/14 19:58",0,17,22041
9136,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",65,10,"9/24/14 19:59",0,11,5446
9142,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",60,10,"9/24/14 20:04",0,11,5446
9143,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","buy",75,10,"9/24/14 20:08",10,11,22127
9144,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",80,5,"9/24/14 20:10",0,11,22127
9145,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",3,100,"9/24/14 20:10",0,22,21992
9146,"1439 - By how much will Brazil's *economy grow in 2014?","More than .6%","buy",3,100,"9/24/14 20:11",0,22,21992
9157,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","sell",35,10,"9/24/14 20:22",0,26,21949
9159,"1439 - By how much will Brazil's *economy grow in 2014?","Less than .3%","buy",60,10,"9/24/14 20:24",0,26,21949
9163,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",30,50,"9/24/14 20:27",0,29,24184
9171,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",70,100,"9/24/14 20:41",0,29,24184
9172,"1438 - **Before 1 April 2015, will Russia *initiate a World Trade Organization (WTO) dispute against the European Union, Canada, or the United States?","Yes","buy",35,50,"9/24/14 20:41",0,17,22041
9174,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",40,100,"9/24/14 20:42",58,29,24184
9175,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","**Before 1 December 2014","sell",70,100,"9/24/14 20:45",0,29,24184
9177,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",55,50,"9/24/14 20:47",0,17,22041
9182,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","sell",50,20,"9/24/14 20:52",20,25,24180
9183,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","Not **before 1 June 2015","buy",80,20,"9/24/14 20:53",20,25,24180
9202,"1440 - Will Mahmoud Abbas **vacate the office of President of the Palestinian Authority **before 1 June 2015?","Yes","sell",40,50,"9/24/14 21:13",0,24,22022
9205,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",80,40,"9/24/14 21:14",37,24,22022
9210,"1439 - By how much will Brazil's *economy grow in 2014?","Less than .3%","buy",60,25,"9/24/14 21:27",0,24,22022
9213,"1437 - **Before 1 June 2015, will the Mangyongbong-92 **officially resume transit between North Korea and Japan?","Yes","sell",45,30,"9/24/14 21:37",0,24,22022
9221,"1441 - When will the United Kingdom **officially appoint an ambassador to Iran?","**Between 1 December 2014 and 31 January 2015","buy",55,30,"9/24/14 21:52",0,24,22022
9241,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","sell",15,10,"9/24/14 22:25",10,24,22141
9256,"1439 - By how much will Brazil's *economy grow in 2014?","Less than .3%","buy",30,25,"9/24/14 22:53",0,23,22048
9257,"1439 - By how much will Brazil's *economy grow in 2014?","Between .3% and .6%, inclusive","buy",42,25,"9/24/14 22:53",0,23,22048
9258,"1439 - By how much will Brazil's *economy grow in 2014?","More than .6%","sell",27,25,"9/24/14 22:54",25,23,22048
9266,"1442 - Will the World Health Organization report any *confirmed cases of Ebola in a European Union member state **before 1 June 2015?","Yes","buy",10,50,"9/24/14 23:06",0,23,22048
9290,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","sell",40,100,"10/1/14 10:03",100,6,22151
9291,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Before 1 December 2014","sell",10,100,"10/1/14 10:05",0,6,22151
9292,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 February and 31 March 2015","buy",25,25,"10/1/14 10:05",0,6,22151
9294,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",60,20,"10/1/14 10:07",0,10,8514
9297,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","Not **before 1 June 2015","buy",15,10,"10/1/14 10:08",0,10,8514
9305,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",30,10,"10/1/14 10:10",0,26,21930
9307,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","sell",50,10,"10/1/14 10:10",10,26,21930
9308,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 February and 31 March 2015","buy",50,10,"10/1/14 10:11",8,26,21918
9311,"1444 - When will a trilateral meeting take place between Chinese President Xi Jinping, Japanese Prime Minister Shinzo Abe, and South Korean President Park Geun-hye?","Not **before 1 June 2015","buy",30,10,"10/1/14 10:13",0,26,21918
9313,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",45,100,"10/1/14 10:17",0,11,8473
9334,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",60,10,"10/1/14 10:26",0,22,9179
9346,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Less than 6.17","buy",10,100,"10/1/14 10:33",0,28,9747
9364,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",75,10,"10/1/14 10:35",0,3,5317
9374,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Between 6.17 and 6.25, inclusive","buy",60,20,"10/1/14 10:37",0,3,5317
9379,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","buy",60,15,"10/1/14 10:38",0,16,6082
9383,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",45,20,"10/1/14 10:38",0,3,5317
9386,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Less than 6.17","sell",30,10,"10/1/14 10:38",10,16,6082
9398,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","buy",60,10,"10/1/14 10:41",10,11,22127
9399,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",75,10,"10/1/14 10:41",0,11,22127
9406,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",20,100,"10/1/14 10:44",0,5,22118
9407,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",31,10,"10/1/14 10:47",0,11,3881
9408,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","Not **before 1 June 2015","buy",10,10,"10/1/14 10:48",0,11,3881
9431,"1444 - When will a trilateral meeting take place between Chinese President Xi Jinping, Japanese Prime Minister Shinzo Abe, and South Korean President Park Geun-hye?","Not **before 1 June 2015","buy",95,100,"10/1/14 10:52",0,29,24184
9435,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","Not **before 1 June 2015","buy",85,100,"10/1/14 10:53",0,29,24184
9438,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Between 6.17 and 6.25, inclusive","buy",50,10,"10/1/14 10:56",0,15,22161
9439,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","buy",50,100,"10/1/14 10:57",100,18,22134
9447,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",80,75,"10/1/14 11:02",0,28,9747
9449,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",70,10,"10/1/14 11:02",0,11,22127
