"Batch.Order.ID","Market.Name","Stock.Name","Order.Type","Price","Quantity","Created.At","Quantity.Filled","GJP.User.ID"
11485,"1453 - Which country (or countries) will **officially join the Asian Infrastructure Investment Bank before or at the Asia-Pacific Economic Cooperation (APEC) meeting?","Neither Australia nor South Korea","buy",10,100,"10/22/14 10:36",0,21703
11489,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",10,100,"10/22/14 10:38",0,21703
11492,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",20,50,"10/22/14 10:41",0,21885
11501,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",25,25,"10/22/14 10:43",0,21715
11508,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",25,20,"10/22/14 10:44",0,21885
11534,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",25,40,"10/22/14 10:49",0,8430
11535,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",20,50,"10/22/14 10:50",0,8430
11536,"1453 - Which country (or countries) will **officially join the Asian Infrastructure Investment Bank before or at the Asia-Pacific Economic Cooperation (APEC) meeting?","Neither Australia nor South Korea","buy",20,50,"10/22/14 10:51",0,8430
11540,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",5,200,"10/22/14 10:55",0,21776
11541,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",1,100,"10/22/14 10:55",0,21776
11542,"1456 - By how much will Chinese power consumption *grow in 2014?","Between 4% and 6%, inclusive","buy",50,20,"10/22/14 10:55",0,8430
11545,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",40,20,"10/22/14 10:57",0,21633
11567,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",40,100,"10/22/14 11:10",0,9771
11570,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",35,100,"10/22/14 11:11",0,9771
11597,"1456 - By how much will Chinese power consumption *grow in 2014?","More than 6%","buy",25,50,"10/22/14 11:28",0,24164
11604,"1453 - Which country (or countries) will **officially join the Asian Infrastructure Investment Bank before or at the Asia-Pacific Economic Cooperation (APEC) meeting?","Both Australia and South Korea","buy",33,30,"10/22/14 11:35",0,3753
11610,"1456 - By how much will Chinese power consumption *grow in 2014?","Between 4% and 6%, inclusive","buy",50,20,"10/22/14 11:39",0,3753
11611,"1456 - By how much will Chinese power consumption *grow in 2014?","More than 6%","sell",33,20,"10/22/14 11:40",0,3753
11614,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",60,50,"10/22/14 11:42",15,3753
11618,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",50,10,"10/22/14 11:50",0,3742
11619,"1453 - Which country (or countries) will **officially join the Asian Infrastructure Investment Bank before or at the Asia-Pacific Economic Cooperation (APEC) meeting?","Neither Australia nor South Korea","sell",99,2500,"10/22/14 11:59",0,8450
11626,"1456 - By how much will Chinese power consumption *grow in 2014?","Between 4% and 6%, inclusive","buy",50,100,"10/22/14 12:03",0,8452
11658,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",60,5,"10/22/14 12:26",5,21602
11661,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",65,5,"10/22/14 12:27",2,21602
11695,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",50,30,"10/22/14 12:50",0,24137
11704,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",50,20,"10/22/14 12:52",11,24137
11705,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",30,40,"10/22/14 12:54",0,21751
11706,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","sell",80,30,"10/22/14 12:54",0,21751
11710,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",50,70,"10/22/14 13:08",0,21697
11722,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","sell",85,25,"10/22/14 13:32",0,21708
11727,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",34,30,"10/22/14 13:45",0,21636
11728,"1456 - By how much will Chinese power consumption *grow in 2014?","Between 4% and 6%, inclusive","buy",50,20,"10/22/14 13:46",0,21636
11730,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",50,20,"10/22/14 13:46",10,21636
11731,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",34,20,"10/22/14 13:47",0,21636
11747,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","sell",10,10,"10/22/14 14:18",10,10208
11749,"1453 - Which country (or countries) will **officially join the Asian Infrastructure Investment Bank before or at the Asia-Pacific Economic Cooperation (APEC) meeting?","Both Australia and South Korea","buy",10,40,"10/22/14 14:20",0,10208
11751,"1456 - By how much will Chinese power consumption *grow in 2014?","More than 6%","buy",10,30,"10/22/14 14:23",0,10208
11754,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",10,50,"10/22/14 14:24",0,10208
11766,"1456 - By how much will Chinese power consumption *grow in 2014?","Between 4% and 6%, inclusive","buy",45,50,"10/22/14 14:36",0,21815
11784,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",65,30,"10/22/14 16:07",13,24153
11787,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",25,50,"10/22/14 16:13",0,21684
11789,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",65,20,"10/22/14 16:22",20,24153
11790,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","sell",40,10,"10/22/14 16:23",10,24153
11791,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",50,100,"10/22/14 16:29",0,21766
11792,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",50,100,"10/22/14 16:30",54,21766
11793,"1453 - Which country (or countries) will **officially join the Asian Infrastructure Investment Bank before or at the Asia-Pacific Economic Cooperation (APEC) meeting?","South Korea","buy",50,100,"10/22/14 16:31",0,21766
11794,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",40,100,"10/22/14 16:59",0,21682
11795,"1456 - By how much will Chinese power consumption *grow in 2014?","Less than 4%","buy",33,200,"10/22/14 17:01",0,21682
11797,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",30,200,"10/22/14 17:01",0,21682
11800,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",15,200,"10/22/14 17:04",0,21682
11802,"1453 - Which country (or countries) will **officially join the Asian Infrastructure Investment Bank before or at the Asia-Pacific Economic Cooperation (APEC) meeting?","South Korea","buy",25,300,"10/22/14 17:05",0,21682
11804,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",35,300,"10/22/14 17:06",0,21682
11805,"1456 - By how much will Chinese power consumption *grow in 2014?","More than 6%","buy",60,10,"10/22/14 17:06",0,325
11806,"1456 - By how much will Chinese power consumption *grow in 2014?","Between 4% and 6%, inclusive","buy",30,10,"10/22/14 17:07",0,325
11807,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",10,100,"10/22/14 17:07",0,24142
11808,"1456 - By how much will Chinese power consumption *grow in 2014?","Less than 4%","sell",40,10,"10/22/14 17:08",10,325
11809,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",30,10,"10/22/14 17:10",0,325
11814,"1456 - By how much will Chinese power consumption *grow in 2014?","More than 6%","buy",25,50,"10/22/14 17:13",0,1256
11815,"1456 - By how much will Chinese power consumption *grow in 2014?","Less than 4%","buy",10,100,"10/22/14 17:23",0,21755
11816,"1456 - By how much will Chinese power consumption *grow in 2014?","Between 4% and 6%, inclusive","buy",5,100,"10/22/14 17:23",0,21755
11825,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","sell",10,10,"10/22/14 17:38",10,21755
11861,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",40,50,"10/22/14 18:25",0,21815
11862,"1453 - Which country (or countries) will **officially join the Asian Infrastructure Investment Bank before or at the Asia-Pacific Economic Cooperation (APEC) meeting?","Neither Australia nor South Korea","buy",30,20,"10/22/14 18:27",0,21815
11865,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",55,10,"10/22/14 18:39",0,21900
11873,"1456 - By how much will Chinese power consumption *grow in 2014?","More than 6%","sell",15,10,"10/22/14 18:54",10,21900
11877,"1456 - By how much will Chinese power consumption *grow in 2014?","Less than 4%","buy",50,10,"10/22/14 19:01",0,21900
11879,"1456 - By how much will Chinese power consumption *grow in 2014?","Between 4% and 6%, inclusive","buy",50,10,"10/22/14 19:02",0,21900
11887,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",40,5,"10/22/14 19:20",0,4867
11888,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",50,5,"10/22/14 19:20",0,4867
11889,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",65,15,"10/22/14 19:21",15,21900
11891,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",3,50,"10/22/14 19:27",0,12075
11898,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","sell",45,10,"10/22/14 19:32",10,10053
11917,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",10,20,"10/22/14 20:20",0,6107
11918,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","sell",60,20,"10/22/14 20:21",20,6107
11929,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",70,10,"10/22/14 20:24",10,21881
11930,"1456 - By how much will Chinese power consumption *grow in 2014?","Less than 4%","buy",70,10,"10/22/14 20:26",10,21881
11931,"1456 - By how much will Chinese power consumption *grow in 2014?","More than 6%","sell",25,10,"10/22/14 20:27",0,21881
11932,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",15,10,"10/22/14 20:26",0,21651
11933,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","sell",85,10,"10/22/14 20:27",0,21651
11934,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",65,10,"10/22/14 20:27",10,21881
11935,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",63,10,"10/22/14 20:28",10,21881
11936,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",50,10,"10/22/14 20:29",0,21651
11937,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","sell",95,10,"10/22/14 20:29",0,21651
11938,"1453 - Which country (or countries) will **officially join the Asian Infrastructure Investment Bank before or at the Asia-Pacific Economic Cooperation (APEC) meeting?","Both Australia and South Korea","buy",38,10,"10/22/14 20:30",0,21881
11955,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",10,10,"10/22/14 21:08",0,21801
11956,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",10,10,"10/22/14 21:08",0,21801
11957,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","sell",90,50,"10/22/14 21:10",0,14312
11984,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","buy",10,10,"10/22/14 22:38",0,10098
11985,"1457 - Will a *no-fly zone over any part of Syria be **officially announced **before 1 March 2015?","Yes","sell",85,15,"10/22/14 22:38",0,10098
11986,"1455 - Will Iran host a *head of state from one of the G8 countries or China on an official visit **before 1 June 2015?","Yes","buy",20,10,"10/22/14 22:39",0,10098
11987,"1456 - By how much will Chinese power consumption *grow in 2014?","More than 6%","buy",70,10,"10/22/14 22:40",10,10098
11988,"1454 - Will Germany **officially report a negative GDP growth rate for the third quarter of 2014?","Yes","buy",58,10,"10/22/14 22:41",0,10098
12016,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",50,100,"10/29/14 10:10",0,9052
12020,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","buy",20,300,"10/29/14 10:12",0,877
12022,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",20,1000,"10/29/14 10:13",0,1389
12024,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","buy",10,100,"10/29/14 10:14",0,21771
12025,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","buy",10,50,"10/29/14 10:15",0,21771
12026,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",5,100,"10/29/14 10:16",0,21771
12027,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",5,100,"10/29/14 10:17",0,21771
12029,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",18,75,"10/29/14 10:18",0,21689
12031,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",50,5,"10/29/14 10:20",0,169
12035,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","sell",40,5,"10/29/14 10:22",0,169
12052,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",40,80,"10/29/14 10:29",0,21629
12056,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",55,50,"10/29/14 10:31",0,21715
12146,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",75,50,"10/29/14 11:24",50,21719
12147,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","sell",55,50,"10/29/14 11:26",0,15629
12149,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",45,50,"10/29/14 11:27",0,15629
12152,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",55,50,"10/29/14 11:28",0,15629
12153,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",67,10,"10/29/14 11:28",0,4867
12158,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","sell",55,50,"10/29/14 11:29",0,15629
12164,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","sell",85,10,"10/29/14 11:35",0,4867
12165,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",60,10,"10/29/14 11:35",9,4867
12176,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","buy",15,50,"10/29/14 11:59",50,8430
12179,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Takeshi Onaga","buy",40,20,"10/29/14 12:08",0,15629
12180,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Takeshi Onaga","buy",20,25,"10/29/14 12:08",0,8430
12181,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Someone else","sell",40,20,"10/29/14 12:08",0,15629
12184,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Hirokazu Nakaima","sell",40,15,"10/29/14 12:08",0,15629
12185,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Hirokazu Nakaima","buy",20,25,"10/29/14 12:09",0,8430
12187,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Shokichi Kina","sell",40,15,"10/29/14 12:09",0,15629
12189,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Shokichi Kina","buy",10,25,"10/29/14 12:09",0,8430
12190,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Someone else","buy",5,50,"10/29/14 12:09",0,8430
12197,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",55,20,"10/29/14 12:15",0,15629
12203,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",50,10,"10/29/14 12:26",0,13917
12204,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","buy",50,10,"10/29/14 12:26",10,13917
12205,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",55,10,"10/29/14 12:27",0,13917
12206,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","buy",45,10,"10/29/14 12:27",10,13917
12207,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","buy",75,10,"10/29/14 12:28",10,21881
12208,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","sell",40,10,"10/29/14 12:29",10,21881
12209,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",80,10,"10/29/14 12:29",10,21881
12210,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Takeshi Onaga","buy",55,20,"10/29/14 12:30",0,13917
12211,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Takeshi Onaga","buy",60,10,"10/29/14 12:30",0,13917
12212,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","buy",55,10,"10/29/14 12:30",10,21881
12213,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Someone else","sell",45,10,"10/29/14 12:31",0,13917
12214,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Someone else","sell",40,10,"10/29/14 12:31",0,13917
12215,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",80,20,"10/29/14 12:33",0,8442
12216,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","buy",15,15,"10/29/14 12:33",0,8442
12232,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","sell",50,50,"10/29/14 13:14",0,14473
12233,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",50,50,"10/29/14 13:15",0,14473
12234,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",50,50,"10/29/14 13:15",0,21815
12235,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",60,50,"10/29/14 13:15",43,14473
12236,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",50,50,"10/29/14 13:16",0,14473
12250,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Hirokazu Nakaima","buy",30,50,"10/29/14 13:37",0,21815
12261,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",50,50,"10/29/14 14:11",0,1259
12263,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","sell",40,50,"10/29/14 14:13",50,1259
12267,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","sell",40,200,"10/29/14 14:25",200,14312
12275,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","sell",70,200,"10/29/14 14:31",0,14312
12278,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",50,20,"10/29/14 14:32",0,8442
12279,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","sell",80,20,"10/29/14 14:32",0,8442
12280,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","sell",75,10,"10/29/14 14:32",0,8442
12281,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",60,10,"10/29/14 14:33",9,8442
12308,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Hirokazu Nakaima","buy",1,1,"10/29/14 15:08",0,9175
12309,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Shokichi Kina","buy",1,1,"10/29/14 15:08",0,9175
12310,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Someone else","buy",1,1,"10/29/14 15:09",0,9175
12315,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",90,50,"10/29/14 15:22",0,3899
12316,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","buy",10,50,"10/29/14 15:22",0,3899
12317,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","sell",40,50,"10/29/14 15:24",50,3899
12319,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",60,50,"10/29/14 15:26",43,3899
12321,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","sell",70,50,"10/29/14 15:29",0,3899
12323,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",10,10,"10/29/14 15:32",0,21801
12324,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Shokichi Kina","sell",90,50,"10/29/14 15:33",0,3899
12351,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",58,50,"10/29/14 16:26",0,21735
12352,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",52,50,"10/29/14 16:27",0,21735
12368,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",20,10,"10/29/14 16:42",10,21698
12373,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","buy",45,10,"10/29/14 16:43",9,21698
12374,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","buy",50,10,"10/29/14 16:45",10,21698
12376,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Someone else","buy",50,10,"10/29/14 16:46",0,21698
12378,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","buy",40,5,"10/29/14 16:51",5,6203
12379,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",30,5,"10/29/14 16:51",4,24153
12380,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",30,5,"10/29/14 16:51",4,24153
12381,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","buy",55,50,"10/29/14 16:52",50,21636
12382,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","buy",50,5,"10/29/14 16:52",5,24153
12385,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",30,10,"10/29/14 16:58",0,24153
12386,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","sell",50,100,"10/29/14 16:59",0,21682
12387,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",50,100,"10/29/14 17:01",0,21682
12389,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",55,5,"10/29/14 17:08",0,6203
12390,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Takeshi Onaga","buy",50,10,"10/29/14 17:09",0,24153
12391,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","sell",75,5,"10/29/14 17:11",0,6203
12394,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","sell",65,5,"10/29/14 17:40",0,6203
12395,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",65,5,"10/29/14 17:40",5,21602
12405,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",55,200,"10/29/14 18:09",0,21755
12406,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","buy",10,50,"10/29/14 18:12",0,21771
12407,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","sell",5,100,"10/29/14 18:13",80,21771
12412,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","buy",15,50,"10/29/14 18:22",0,8430
12413,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",50,50,"10/29/14 18:27",0,8430
12414,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",60,50,"10/29/14 18:28",42,21735
12415,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",65,40,"10/29/14 18:28",40,8430
12420,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","sell",50,100,"10/29/14 18:31",0,14816
12421,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","sell",95,50,"10/29/14 18:32",0,8430
12422,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",30,100,"10/29/14 18:33",0,8430
12423,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","sell",26,20,"10/29/14 18:39",0,21901
12428,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","sell",35,4,"10/29/14 18:59",4,21901
12438,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",62,10,"10/29/14 19:31",10,21901
12439,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","sell",35,10,"10/29/14 19:32",10,10053
12441,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",51,5,"10/29/14 19:33",0,10053
12455,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",40,40,"10/29/14 19:49",0,21716
12463,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","buy",55,3,"10/29/14 19:57",3,21901
12497,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","sell",30,20,"10/29/14 20:36",20,325
12499,"1459 - Will Goodluck Jonathan **vacate the office of President of Nigeria **before 10 June 2015?","Yes","sell",65,10,"10/29/14 20:40",0,10098
12502,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","buy",10,10,"10/29/14 20:42",0,10098
12503,"1462 - **Before 10 June 2015, will Iraq's parliament approve the creation of an Iraqi National Guard?","Yes","sell",90,10,"10/29/14 20:42",0,10098
12504,"1460 - Will 2014 be Earth's warmest calendar year *on record?","Yes","buy",60,10,"10/29/14 20:43",9,10098
12505,"1461 - Will there be a *significant **lethal confrontation between **national military forces from Iran and Pakistan **before 15 December 2014?","Yes","sell",95,10,"10/29/14 20:44",0,10098
12558,"1458 - Who will win the **election for governor in Japan's Okinawa prefecture?","Takeshi Onaga","buy",25,200,"10/29/14 22:34",0,21807
12567,"1466 - **Before 10 June 2015, will NATO invoke Article 5 of the North Atlantic Treaty?","Yes","sell",50,30,"11/12/14 10:10",0,4064
